site_index,species,node_type,x,y,z,mask_mean,mask_std,mask_seed_123,mask_seed_456,mask_seed_789
51,Mo,0,14.369182138068913,10.123245448140038,3.7200000000000015,0.06976577639579773,0.0021381063852459192,0.06914987415075302,0.07263746112585068,0.06750998646020889
52,Mo,0,12.774024263087721,12.886139948178256,3.720000000000002,0.0730002298951149,0.004423762205988169,0.06951874494552612,0.07023941725492477,0.0792425200343132
53,Mo,0,11.17886638810653,15.649034448216476,3.720000000000002,0.08283714205026627,0.0008438096847385168,0.0827469751238823,0.08185172826051712,0.08391272276639938
54,Mo,0,9.583708513125337,18.411928948254698,3.7200000000000024,0.09259098023176193,0.005021554417908192,0.09897634387016296,0.08670676499605179,0.09208982437849045
55,Mo,0,7.988550638144146,21.174823448292916,3.7200000000000024,0.08682850003242493,0.0036451632622629404,0.08679591864347458,0.08238048851490021,0.09130910038948059
56,Mo,0,22.34497151301249,1.834561948025378,3.7200000000000015,0.07735669612884521,0.004204273223876953,0.08300121873617172,0.07615257054567337,0.07291629165410995
57,Mo,0,20.7498136380313,4.597456448063598,3.7200000000000015,0.07572334259748459,0.005009863059967756,0.08117064088582993,0.07692310959100723,0.06907626241445541
58,Mo,0,19.154655763050105,7.360350948101818,3.7200000000000015,0.07406681030988693,0.0015879619168117642,0.07561832666397095,0.07188498228788376,0.07469712197780609
59,Mo,0,17.55949788806891,10.123245448140038,3.720000000000002,0.07529738545417786,0.0020729610696434975,0.07236994802951813,0.07689650356769562,0.07662570476531982
60,Mo,0,15.964340013087721,12.886139948178256,3.720000000000002,0.07984348386526108,0.0013656364753842354,0.08087260276079178,0.07791360467672348,0.08074424415826797
61,Mo,0,14.36918213810653,15.649034448216476,3.7200000000000024,0.07767817378044128,0.002819464774802327,0.07673484832048416,0.07479473948478699,0.0815049335360527
62,Mo,0,12.774024263125337,18.411928948254698,3.7200000000000024,0.08245719969272614,0.0013932752190157771,0.08418534696102142,0.08241284638643265,0.08077339828014374
63,Mo,0,11.178866388144145,21.174823448292916,3.720000000000003,0.08146160840988159,0.0022422035690397024,0.08401483297348022,0.08181349188089371,0.07855650037527084
64,S,0,1.5823966120063198,0.9283325520128419,2.16,0.2358475923538208,0.004981453996151686,0.2349812239408493,0.2423354685306549,0.230226069688797
65,S,0,-0.012761262974872345,3.691227052051062,2.1600000000000006,0.10915935784578323,0.03492426127195358,0.15846635401248932,0.08202168345451355,0.08699004352092743
66,S,0,-1.6079191379560638,6.454121552089282,2.1600000000000006,0.14474037289619446,0.042485129088163376,0.1883293092250824,0.08713413774967194,0.15875765681266785
67,S,0,-3.2030770129372557,9.217016052127502,2.160000000000001,0.1322370171546936,0.02181801199913025,0.15227311849594116,0.10189767926931381,0.14254023134708405
68,S,0,-4.798234887918449,11.979910552165723,2.160000000000001,0.12793774902820587,0.0036465520970523357,0.12975572049617767,0.1312081515789032,0.12284938246011734
69,S,0,-6.393392762899639,14.742805052203943,2.1600000000000015,0.15272404253482819,0.058943971991539,0.2225867211818695,0.0784100666642189,0.15717533230781555
70,S,0,-7.988550637880831,17.505699552242163,2.1600000000000015,0.20013535022735596,0.01638377085328102,0.22055478394031525,0.18044264614582062,0.1994086503982544
